Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1		76.982659					72.498514			8861.621837									16755.807106	1533.199342		3279.662399							0.000000	0.000000									0.000000	0.000000					-13.612139	0.000000																	-12.055104	0.000000	-14.776774	0.000000			-1.553126	0.000000									
 2		97.077103					71.901126			8874.562410									16767.862210	1509.030656		3284.522268							-20.094444	0.000000									0.000000	0.000000					-13.477587	0.000000																	-12.055104	0.000000	-308.426342	332.595027			-4.859869	0.000000									
 3		97.077103					108.764841			8869.751670									16779.917314	1524.208434		3289.393487							0.000000	0.000000									-37.456180	0.000000					-28.900628	33.173569																	-12.055104	0.000000	-15.177778	0.000000			-4.871219	0.000000									
 4		97.077103					144.817094			8882.103324									16791.972418	1524.208434		3294.139855							0.000000	0.000000									-36.948476	0.000000					-12.889161	0.000000																	-12.055104	0.000000	0.000000	0.000000			-4.746367	0.000000									
 5		117.171547					106.167621			8893.937224									16804.027522	1536.278430		3298.659220							-20.094444	0.000000									0.000000	37.456180					-12.372155	0.000000																	-12.055104	0.000000	-12.069996	0.000000			-4.519365	0.000000									
 6		137.265990					105.292800			8905.274286									16816.082626	1543.536381		3302.633780							-20.094444	0.000000									0.000000	0.000000					-11.876034	0.000000																	-12.055104	0.000000	-7.257950	0.000000			-3.974560	0.000000									
 7		157.360434					139.295456			8916.403252									16828.137730	1543.240625		3305.757085							-20.094444	0.000000									-34.870268	0.000000					-11.668626	0.000000																	-12.055104	0.000000	0.000000	0.295756			-3.123304	0.000000									
 8		177.454878					100.691481			8927.570443									16840.192834	1544.984805		3309.107393							-20.094444	0.000000									0.000000	37.456180					-11.707525	0.000000																	-12.055104	0.000000	-1.744180	0.000000			-3.350309	0.000000									
 9		177.454878					62.405603			8939.181107									16852.247938	1547.731460		3312.571199							0.000000	0.000000									0.000000	37.456180					-12.151675	0.000000																	-12.055104	0.000000	-2.746656	0.000000			-3.463806	0.000000									
 10		197.549322					61.891381			8921.401504									16864.303042	1548.974317		3315.864750							-20.094444	0.000000									0.000000	0.000000					-22.418154	39.656043																	-12.055104	0.000000	-1.242857	0.000000			-3.293550	0.000000									
