Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1	33.628316	10.571009			264.432050		34.409037			14505.419658									8893.457886	163.697354		1426.267179				28.983465	0.000000	0.000000	0.000000	0.000000					-6.673440	0.232122			-9.345162	0.000000					0.000000	3.317216																	-0.077476	0.000000	0.000000	0.000000			-4.180177	0.000000							0.000000	0.000000	
 2	33.628316	10.571009			271.010033		38.070225			14500.983471									8893.457886	163.697354		1430.452972				28.744641	0.000000	0.000000	0.000000	0.000000					-6.723718	0.092849			-3.944718	0.000000					0.000000	3.557159																	0.000000	0.000000	0.000000	0.000000			-4.185793	0.000000							0.000000	0.000000	
 3	33.628316	10.571009			277.649883		35.009339			14496.282191									8893.457886	163.697354		1434.640637				28.507785	0.000000	0.000000	0.000000	0.000000					-6.740477	0.046424			0.000000	2.747187					0.000000	3.822520																	0.000000	0.000000	0.000000	0.000000			-4.187665	0.000000							0.000000	0.000000	
 4	33.628316	10.571009			283.593386		25.842815			14491.324376									8893.457886	162.959573		1438.807711				28.272881	0.000000	0.000000	0.000000	0.000000					-6.556126	0.557093			0.000000	8.878047					0.000000	4.079341																	0.000000	0.000000	0.000000	0.737780			-4.167074	0.000000							0.000000	0.000000	
 5	33.628316	10.571009			288.272031		14.978229			14486.116242									8893.457886	161.009144		1442.568539				28.039913	0.000000	0.000000	0.000000	0.000000					-6.220942	1.485579			0.000000	10.651641					0.000000	4.329959																	0.000000	0.000000	0.000000	1.950430			-3.760828	0.000000							0.000000	0.000000	
 6	33.628316	10.571009			289.916933		4.166511			14480.940044									8893.457886	159.058714		1446.608324				27.808864	0.000000	0.000000	0.000000	0.000000					-5.416502	3.713945			0.000000	10.688297					0.000000	4.298340																	0.000000	0.000000	0.000000	1.950430			-4.039785	0.000000							0.000000	0.000000	
 7	33.628316	10.571009			286.822754		0.000000			14476.622160									8893.457886	157.108285		1450.507717				27.579719	0.000000	0.000000	0.000000	0.000000					-4.159566	7.195761			0.000000	4.132179					0.000000	3.440339																	0.000000	0.000000	0.000000	1.950430			-3.899393	0.000000							0.000000	0.000000	
 8	33.672358	10.571009			284.992875		0.000000			14473.661539									8893.457886	159.006567		1454.444548				27.352462	-0.044042	0.000000	0.000000	0.000000					-4.494753	6.267267			0.000000	0.000000					0.000000	2.083338																	0.000000	0.000000	-1.898282	0.000000			-3.936831	0.000000							0.000000	0.000000	
 9	33.716399	15.884164			283.795176		0.000000			14472.037155									8893.457886	161.722292		1458.400098				27.127078	-0.044042	0.000000	-5.313155	0.000000					-4.662339	5.803040			0.000000	0.000000					0.000000	0.747280																	0.000000	0.000000	-2.715725	0.000000			-3.955550	0.000000							0.000000	0.000000	
 10	33.760441	21.197319			281.649942		3.303970			14471.411888									8893.457886	166.622825		1462.327568				26.903550	-0.044042	0.000000	-5.313155	0.000000					-4.410945	6.499420			-3.303970	0.000000					-0.251738	0.000000																	0.000000	0.000000	-4.900533	0.000000			-3.927470	0.000000							0.000000	0.000000	
 11	33.804482	26.510474			278.241510		10.529625			14471.467853									8893.457886	171.523358		1466.217602				26.681865	-0.044042	0.000000	-5.313155	0.000000					-4.075773	7.427875			-7.252879	0.000000					-0.932933	0.000000																	0.000000	0.000000	-4.900533	0.000000			-3.890034	0.000000							0.000000	0.000000	
 12	33.848524	31.823629			273.822794		16.917224			14471.900709									8893.457886	176.423890		1470.077685				26.462007	-0.044042	0.000000	-5.313155	0.000000					-3.807618	8.170686			-6.474363	0.000000					-1.309827	0.000000																	0.000000	0.000000	-4.900533	0.000000			-3.860083	0.000000							0.000000	0.000000	
