Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1	74.953492	5.337189			56.851231		4.204930			872.459383							18.053940		0.000000			287.923803		0.000000		12.414167	-0.110889	0.000000	0.000000	0.589528					-2.374912	0.091683			0.000000	0.681970					0.000000	5.853758													0.000000	2.928048			0.000000	0.000000					0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 2	75.061987	4.747660			60.259880		3.458283			866.459397							14.848197		0.000000			288.540157		0.000000		12.311874	-0.108495	0.000000	0.000000	0.589528					-3.456693	0.036673			0.000000	0.711999					0.000000	5.947115													0.000000	3.056979			0.000000	0.000000					-0.616354	0.000000			0.000000	0.000000			0.000000	0.000000	
 3	75.174471	4.158132			63.692804		2.701140			860.408019							11.597393		0.000000			289.158729		0.000000		12.210424	-0.112484	0.000000	0.000000	0.589528					-3.463313	0.018337			0.000000	0.728646					0.000000	5.998870													0.000000	3.128454			0.000000	0.000000					-0.618572	0.000000			0.000000	0.000000			0.000000	0.000000	
 4	75.297326	4.158132			66.850525		1.932696			854.302476							8.298065		0.000000			289.752902		0.000000		12.109810	-0.122855	0.000000	0.000000	0.000000					-3.390498	0.220039			0.000000	0.746187					0.000000	6.053403													0.000000	3.203766			0.000000	0.000000					-0.594173	0.000000			0.000000	0.000000			0.000000	0.000000	
 5	75.448103	3.568603			69.508493		1.144714			848.116875							4.914849		0.000000			290.302714		0.000000		12.010025	-0.150777	0.000000	0.000000	0.589528					-3.258108	0.586770			0.000000	0.772057					0.000000	6.133830													0.000000	3.314840			0.000000	0.000000					-0.549812	0.000000			0.000000	0.000000			0.000000	0.000000	
 6	75.711364	4.010724			70.968040		0.380545			841.985496							1.633875		0.000000			290.746058		0.000000		11.911063	-0.263261	0.000000	-0.442120	0.000000					-2.940373	1.466924			0.000000	0.754737					0.000000	6.079983													0.000000	3.240475			0.000000	0.000000					-0.443344	0.000000			0.000000	0.000000			0.000000	0.000000	
 7	76.413392	4.010724			70.555597		0.000000			837.027559							0.000000		0.000000			291.023047		0.172268		11.812915	-0.702028	0.000000	0.000000	0.000000					-2.443912	2.842161			0.000000	0.377409					0.000000	4.906913													0.000000	1.620412			0.000000	0.000000					-0.276989	0.000000			-0.172268	0.000000			0.000000	0.000000	
 8	77.160893	3.421195			70.642361		0.142651			833.686731							0.612473		0.000000			291.344398		0.681084		11.715577	-0.747501	0.000000	0.000000	0.589528					-2.576303	2.475427			-0.142651	0.000000					0.000000	3.290104													-0.612473	0.000000			0.000000	0.000000					-0.321351	0.000000			-0.508878	0.000000			0.000000	0.000000	
 9	77.691403	3.421195			70.978660		0.646163			831.471640							2.774312		0.000000			291.687929		1.629774		11.619041	-0.530510	0.000000	0.000000	0.000000					-2.642495	2.292068			-0.504688	0.000000					0.000000	2.164569													-2.166886	0.000000			0.000000	0.000000					-0.343531	0.000000			-0.948932	0.000000			0.000000	0.000000	
 10	78.177239	3.863316			70.940543		1.370811			829.957069							5.885601		0.000000			291.998188		2.187710		11.523300	-0.485836	0.000000	-0.442120	0.000000					-2.543201	2.567123			-0.729972	0.000000					0.000000	1.464184													-3.134149	0.000000			0.000000	0.000000					-0.310259	0.000000			-0.558514	0.000000			0.000000	0.000000	
 11	78.663872	3.863316			70.403329		2.241321			828.914623							9.623153		0.000000			292.264088		3.565909		11.428348	-0.486633	0.000000	0.000000	0.000000					-2.410815	2.933841			-0.881806	0.000000					0.000000	0.992151													-3.786049	0.000000			0.000000	0.000000					-0.265899	0.000000			-1.378975	0.000000			0.000000	0.000000	
 12	78.947077	4.305436			69.466914		3.199016			828.165585							13.735029		0.000000			292.494497		4.919843		11.334178	-0.283205	0.000000	-0.442120	0.000000					-2.304900	3.227234			-0.976163	0.000000					0.000000	0.698806													-4.191171	0.000000			0.000000	0.000000					-0.230409	0.000000			-1.355200	0.000000			0.000000	0.000000	
 13	79.181618	4.305436			68.929995		4.180877			827.516260							17.950669		0.000000			292.760396		6.277884		11.240785	-0.234541	0.000000	0.000000	0.000000					-2.410815	2.933841			-1.008222	0.000000					0.000000	0.599138													-4.328817	0.000000			0.000000	0.000000					-0.265899	0.000000			-1.359788	0.000000			0.000000	0.000000	
 14	79.414564	4.305436			68.343265		5.107972			826.721863							21.931167		0.000000			293.021859		7.291325		11.148161	-0.232946	0.000000	0.000000	0.000000					-2.397575	2.970519			-0.961545	0.000000					0.000000	0.744250													-4.128411	0.000000			0.000000	0.000000					-0.261463	0.000000			-1.015670	0.000000			0.000000	0.000000	
 15	79.677027	4.747557			67.257526		5.782694			825.166663							24.828096		0.000000			293.238960		8.937584		11.056300	-0.262463	0.000000	-0.442120	0.000000					-2.265184	3.337253			-0.716811	0.000000					0.000000	1.505101													-3.077642	0.000000			0.000000	0.000000					-0.217101	0.000000			-1.648847	0.000000			0.000000	0.000000	
 16	80.023255	4.840245			65.972351		6.039314			822.329010							25.929898		0.000000			293.438315		8.934411		13.373906	-0.346228	0.000000	-0.092688	0.000000					-2.212226	3.483950			-0.304269	0.000000					0.000000	2.787648													-1.306386	0.000000			0.000000	0.000000					-0.199356	0.000000			0.000000	0.000000			-2.408710	0.000000	
 17	80.618383	4.840245			64.492855		6.132995			818.991542							26.332119		0.000000			293.637671		8.931239		13.263705	-0.595129	0.000000	0.000000	0.000000					-2.017648	3.483950			-0.143445	0.000000					0.000000	3.287634													-0.615883	0.000000			0.000000	0.000000					-0.199356	0.000000			0.000000	0.000000			0.000000	0.000000	
 18	81.403379	4.840245			62.588412		6.128282			815.350780							26.311883		0.000000			293.947930		8.928069		13.154412	-0.784995	0.000000	0.000000	0.000000					-0.675578	2.567123			-0.045823	0.000000					0.000000	3.591131													-0.196741	0.000000			0.000000	0.000000					-0.310259	0.000000			0.000000	0.000000			0.000000	0.000000	
 19	82.202734	4.840245			60.908908		6.048358			811.476297							25.968730		0.000000			294.346913		8.924899		13.046020	-0.799355	0.000000	0.000000	0.000000					-0.166669	1.833655			0.000000	0.029427					0.000000	3.825073													0.000000	0.126343			0.000000	0.000000					-0.398983	0.000000			0.000000	0.000000			0.000000	0.000000	
 20	82.866470	4.840245			59.861492		5.907578			807.410806							25.364291		0.000000			294.801348		8.921731		12.938521	-0.663736	0.000000	0.000000	0.000000					-0.340006	1.375241			0.000000	0.090941					0.000000	4.016315													0.000000	0.390457			0.000000	0.000000					-0.454435	0.000000			0.000000	0.000000			0.000000	0.000000	
 21	83.343530	5.282366			59.218117		5.721051			803.199730							24.563431		0.000000			295.311234		8.918564		12.831907	-0.477060	0.000000	-0.442120	0.000000					-0.285425	0.916827			0.000000	0.137849					0.000000	4.162147													0.000000	0.591858			0.000000	0.000000					-0.509886	0.000000			0.000000	0.000000			0.000000	0.000000	
 22	83.705713	5.282366			59.570578		5.494337			798.859197							23.590033		0.000000			295.861046		8.915398		12.726172	-0.362183	0.000000	0.000000	0.000000					-0.951075	0.586770			0.000000	0.179572					0.000000	4.291859													0.000000	0.770996			0.000000	0.000000					-0.549812	0.000000			0.000000	0.000000			0.000000	0.000000	
 23	83.907546	5.724486			60.198593		5.230019			794.396211							22.455179		0.000000			296.437474		8.912233		12.621309	-0.201833	0.000000	-0.442120	0.000000					-1.006660	0.366731			0.000000	0.219045					0.000000	4.414575													0.000000	0.940472			0.000000	0.000000					-0.576428	0.000000			0.000000	0.000000			0.000000	0.000000	
 24	84.142885	5.871692			63.326778		4.927502			789.807968							21.156316		0.000000			294.338737		0.000000		12.517309	-0.235339	0.000000	-0.315733	0.168527					-3.382478	0.242254			0.000000	0.259422					0.000000	4.540103													0.000000	1.113832			0.000000	0.000000					0.000000	2.098737			0.000000	8.909069			0.000000	0.000000	
 25	84.253774	5.282164			65.597343		4.204930			783.906347							18.053940		0.000000			294.338737		0.000000		12.414167	-0.110889	0.000000	0.000000	0.589528					-2.374912	0.091683			0.000000	0.681970					0.000000	5.853758													0.000000	2.928048			0.000000	0.000000					0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 26	84.362269	4.692635			69.004243		3.458283			777.911727							14.848197		0.000000			294.955091		0.000000		12.311874	-0.108495	0.000000	0.000000	0.589528					-3.456693	0.036673			0.000000	0.711999					0.000000	5.947115													0.000000	3.056979			0.000000	0.000000					-0.616354	0.000000			0.000000	0.000000			0.000000	0.000000	
 27	84.474753	4.103107			72.435418		2.701140			771.865716							11.597393		0.000000			295.573663		0.000000		12.210424	-0.112484	0.000000	0.000000	0.589528					-3.463313	0.018337			0.000000	0.728646					0.000000	5.998870													0.000000	3.128454			0.000000	0.000000					-0.618572	0.000000			0.000000	0.000000			0.000000	0.000000	
 28	84.597608	4.103107			75.591390		1.932696			765.765538							8.298065		0.000000			296.167836		0.000000		12.109810	-0.122855	0.000000	0.000000	0.000000					-3.390498	0.220039			0.000000	0.746187					0.000000	6.053403													0.000000	3.203766			0.000000	0.000000					-0.594173	0.000000			0.000000	0.000000			0.000000	0.000000	
