Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1	507.206681	24.569601					1.641196	2.138989		1791.734936									635.830368	15.139152		20.786257		15.985129		0.000000	-0.732710	0.000000	0.000000	0.000000									0.000000	0.283397	0.000000	0.339538			0.000000	4.353195																	-0.746267	0.000000	-1.946759	0.000000			-0.226546	0.000000			0.000000	8.932560			0.000000	0.000000	
 2	507.917092	24.569601					1.328825	1.736587		1787.237519									636.576636	17.140826		20.872927		15.979454		0.000000	-0.710411	0.000000	0.000000	0.000000									0.000000	0.298848	0.000000	0.384777			0.000000	4.388838																	-0.746267	0.000000	-2.001674	0.000000			-0.086670	0.000000			0.000000	0.000000			0.000000	0.000000	
 3	508.595645	21.148727					1.006674	1.301332		1782.711877									637.322903	19.160805		20.870855		15.973781		0.000000	-0.678554	0.000000	0.000000	3.420874									0.000000	0.311201	0.000000	0.420946			0.000000	4.417336																	-0.746267	0.000000	-2.019979	0.000000			0.000000	0.002072			0.000000	0.000000			0.000000	0.000000	
 4	509.275791	21.148727					0.679041	0.845836		1778.167737									638.069171	20.979428		21.082894		15.968111		0.000000	-0.680146	0.000000	0.000000	0.000000									0.000000	0.319339	0.000000	0.444772			0.000000	4.436108																	-0.746267	0.000000	-1.818623	0.000000			-0.212039	0.000000			0.000000	0.000000			0.000000	0.000000	
 5	509.973459	21.148727					0.343655	0.363493		1773.599761									638.815438	22.431951		21.253485		7.029882		0.000000	-0.697668	0.000000	0.000000	0.000000									0.000000	0.329790	0.000000	0.475374			0.000000	4.460219																	-0.746267	0.000000	-1.452522	0.000000			-0.170590	0.000000			0.000000	8.932560			0.000000	0.000000	
 6	510.698205	23.714232					0.050268	0.000000		1769.122572									639.561706	23.005831		21.087689		7.027386		0.000000	-0.724746	0.000000	-2.565505	0.000000									0.000000	0.290555	0.000000	0.360498			0.000000	4.369709																	-0.746267	0.000000	-0.573880	0.000000			0.000000	0.165795			0.000000	0.000000			0.000000	0.000000	
 7	512.176369	23.714232					0.000000	0.000000		1765.200923									640.307973	22.531585		21.003370		7.024891		0.000000	-1.478164	0.000000	0.000000	0.000000									0.000000	0.049854	0.000000	0.000000			0.000000	3.814441																	-0.746267	0.000000	0.000000	0.474245			0.000000	0.084320			0.000000	0.000000			0.000000	0.000000	
 8	513.788332	20.293358					0.140748	0.323094		1761.719207									641.054241	22.040778		20.723591		9.472220		0.000000	-1.611963	0.000000	0.000000	3.420874									-0.140748	0.000000	-0.323094	0.000000			0.000000	3.374744																	-0.746267	0.000000	0.000000	0.490807			0.000000	0.279779			-2.449822	0.000000			0.000000	0.000000	
 9	515.408259	20.293358					0.421614	0.320431		1758.563611									641.800508	21.757505		20.464536		11.780793		0.000000	-1.619927	0.000000	0.000000	0.000000									-0.282025	0.000000	0.000000	0.000000			0.000000	3.048836																	-0.746267	0.000000	0.000000	0.283274			0.000000	0.259055			-2.311936	0.000000			0.000000	0.000000	
 10	516.881644	22.858863					0.806898	1.946270		1755.654424									642.546775	21.162913		20.174393		12.895220		0.000000	-1.473385	0.000000	-2.565505	0.000000									-0.388758	0.000000	-1.628479	0.000000			0.000000	2.802618																	-0.746267	0.000000	0.000000	0.594591			0.000000	0.290142			-1.118609	0.000000			0.000000	0.000000	
 11	518.041238	22.858863					1.275763	1.930233		1752.945550									643.293043	21.087251		20.079712		12.890642		0.000000	-1.159594	0.000000	0.000000	0.000000									-0.475514	0.000000	0.000000	0.000000			0.000000	2.602481																	-0.746267	0.000000	0.000000	0.075663			0.000000	0.094681			0.000000	0.000000			0.000000	0.000000	
 12	519.070218	22.858863					1.800691	3.972284		1750.375083									644.039310	19.745519		19.714962		22.305987		0.000000	-1.028980	0.000000	0.000000	0.000000									-0.535441	0.000000	-2.057957	0.000000			0.000000	2.464238																	-0.746267	0.000000	0.000000	1.341732			0.000000	0.364750			-9.419921	0.000000			0.000000	0.000000	
 13	520.113534	25.424368					2.342764	6.060372		1747.854301									644.785578	18.735861		19.383372		22.298068		0.000000	-1.043316	0.000000	-2.565505	0.000000									-0.556911	0.000000	-2.120819	0.000000			0.000000	2.414709																	-0.746267	0.000000	0.000000	1.009658			0.000000	0.331590			0.000000	0.000000			0.000000	0.000000	
