Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1		5.252064					0.000000			322.028657							0.759537			2.684306		168.677984				7.850740			0.000000	0.109373									0.000000	0.250263					0.000000	0.361331													0.000000	0.260591					-0.264530	0.000000			-0.145820	0.000000							0.000000	0.000000	
 2		5.252064					0.007445			321.621116							0.492687			2.959649		168.825028				7.786050			0.000000	0.000000									-0.007445	0.000000					0.000000	0.388026													0.000000	0.260591					-0.275343	0.000000			-0.147044	0.000000							0.000000	0.000000	
 3		5.319880					0.014186			321.185697							0.228036			3.247257		168.972480				7.721893			-0.067816	0.000000									-0.006803	0.000000					0.000000	0.415929													0.000000	0.260591					-0.287609	0.000000			-0.147452	0.000000							0.000000	0.000000	
 4		5.442988					0.014213			320.727325							0.074373			3.486559		169.115443				7.658265			-0.123108	0.000000									-0.000144	0.000000					0.000000	0.438909													0.000000	0.151784					-0.239302	0.000000			-0.142963	0.000000							0.000000	0.000000	
 5		5.549497					0.011337			320.258961							0.058643			3.653778		169.250245				7.595161			-0.106509	0.000000									0.000000	0.002759					0.000000	0.448928													0.000000	0.015117					-0.167219	0.000000			-0.134802	0.000000							0.000000	0.000000	
 6		5.549497					0.006455			319.783624							0.033151			3.647228		169.365461				7.532577			0.000000	0.000000									0.000000	0.004788					0.000000	0.455929													0.000000	0.025009					0.000000	0.006550			-0.115216	0.000000							0.000000	0.000000	
 7		5.549497					0.000000			319.302748							0.000000			3.334207		169.450074				7.470508			0.000000	0.000000									0.000000	0.006402					0.000000	0.461497													0.000000	0.032877					0.000000	0.313021			-0.084613	0.000000							0.000000	0.000000	
 8		5.549497					0.000000			318.921808							0.000000			3.102912		169.542848				7.408951			0.000000	0.000000									0.000000	0.000000					0.000000	0.361591													0.000000	0.000000					0.000000	0.231295			-0.092774	0.000000							0.000000	0.000000	
 9		5.549497					0.061225			318.674357							0.000000			3.029081		169.639702				7.347901			0.000000	0.000000									-0.061225	0.000000					0.000000	0.228124													0.000000	0.000000					0.000000	0.073831			-0.096854	0.000000							0.000000	0.000000	
 10		5.549497					0.144876			318.506055							0.000000			3.073313		169.730435				7.287355			0.000000	0.000000									-0.084156	0.000000					0.000000	0.148991													0.000000	0.000000					-0.044232	0.000000			-0.090733	0.000000							0.000000	0.000000	
