Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1	307.485238	107.000000					16.626018	0.178872		2230.452514										226.853041		0.562731		6.891968		54.939996	-0.371084	0.000000	0.000000	0.000000									0.000000	1.187452	-0.013590	0.000000			0.000000	3.124699																			-0.197250	0.000000			-0.562731	0.000000			0.000000	0.000000			0.000000	0.000000	
 2	307.677360	107.000000					15.215748	0.187302		2227.140083										227.265902		1.130294		6.889522		54.487290	-0.192121	0.000000	0.000000	0.000000									0.000000	1.273271	-0.009904	0.000000			0.000000	3.177265																			-0.412861	0.000000			-0.567563	0.000000			0.000000	0.000000			0.000000	0.000000	
 3	307.872990	107.000000					13.699826	0.190626		2223.756020										227.649047		1.699467		6.887076		54.995167	-0.195631	0.000000	0.000000	0.000000									0.000000	1.390544	-0.004867	0.000000			0.000000	3.249098																			-0.383144	0.000000			-0.569174	0.000000			0.000000	0.000000			-0.956852	0.000000	
 4	308.006335	107.000000					11.761450	0.175241		2220.105746										227.649047		2.250923		6.884631		60.326521	-0.133345	0.000000	0.000000	0.000000									0.000000	1.825490	0.000000	0.013815			0.000000	3.515514																			0.000000	0.000000			-0.551456	0.000000			0.000000	0.000000			-5.784514	0.000000	
 5	308.138802	107.000000					9.469660	0.144117		2216.229435										227.649047		2.770165		6.882187		64.827140	-0.132467	0.000000	0.000000	0.000000									0.000000	2.194875	0.000000	0.029680			0.000000	3.741773																			0.000000	0.000000			-0.519242	0.000000			0.000000	0.000000			-4.997709	0.000000	
 6	308.138802	107.000000					6.939899	0.102217		2212.196028										227.649047		2.917451		5.890037		64.292964	-0.133345	0.133345	0.000000	0.000000									0.000000	2.451731	0.000000	0.040712			0.000000	3.899103																			0.000000	0.000000			-0.147286	0.000000			0.000000	0.989707			0.000000	0.000000	
 7	308.138802	105.986777					4.243387	0.052605		2208.047958										227.415480		3.238576		0.691275		63.763190	-0.235985	0.235985	0.000000	1.013223									0.000000	2.639328	0.000000	0.048770			0.000000	4.014012																			0.000000	0.233566			-0.321125	0.000000			0.000000	5.196671			0.000000	0.000000	
 8	307.212448	104.350969					1.489886	0.000000		2203.851622										227.415480		3.591915		-0.000000		63.237781	-0.588646	1.515000	0.000000	1.635807									0.000000	2.718535	0.000000	0.052172			0.000000	4.062528																			0.000000	0.000000			-0.353340	0.000000			0.000000	0.691030			0.000000	0.000000	
 9	307.458744	104.350969					0.000000	0.000000		2200.415640										224.568918		3.961361		-0.000000		62.716702	-0.518465	0.272169	0.000000	0.000000									0.000000	1.477610	0.000000	0.000000			0.000000	3.302428																			0.000000	2.846562			-0.369446	0.000000			0.000000	0.000000			0.000000	0.000000	
 10	306.663103	104.350969					0.000000	0.000000		2198.009288										222.968962		4.306646		-0.000000		62.199916	-0.719359	1.515000	0.000000	0.000000									0.000000	0.000000	0.000000	0.000000			0.000000	2.273007																			0.000000	1.599956			-0.345285	0.000000			0.000000	0.000000			0.000000	0.000000	
 11	305.859566	104.350969					0.000000	0.000000		2196.943766										222.295066		4.619718		-0.000000		61.687389	-0.711464	1.515000	0.000000	0.000000									0.000000	0.000000	0.000000	0.000000			0.000000	0.932323																			0.000000	0.673896			-0.313072	0.000000			0.000000	0.000000			0.000000	0.000000	
 12	306.277146	104.350969					0.000000	0.000000		2197.145388										221.365399		4.907018		-0.000000		61.179085	-0.417579	0.000000	0.000000	0.000000									0.000000	0.000000	0.000000	0.000000			-0.334757	0.000000																			0.000000	0.929667			-0.287300	0.000000			0.000000	-0.000000			0.000000	0.000000	
 13	306.532430	103.605342					0.000000	0.000000		2198.273427										221.051185		5.220090		-0.000000		60.674969	-0.255285	0.000000	0.000000	0.745628									0.000000	0.000000	0.000000	0.000000			-1.261186	0.000000																			0.000000	0.314214			-0.313072	0.000000			0.000000	0.000000			0.000000	0.000000	
 14	306.707006	103.605342					0.000000	0.000000		2199.905360										220.401203		5.529940		1.052423		60.175007	-0.174576	0.000000	0.000000	0.000000									0.000000	0.000000	0.000000	0.000000			-1.765148	0.000000																			0.000000	0.649983			-0.309850	0.000000			-1.052423	0.000000			0.000000	0.000000	
 15	306.894742	103.605342					1.185792	0.000000		2201.666473										218.747285		5.807576		3.173096		59.679165	-0.187735	0.000000	0.000000	0.000000									-1.185792	0.000000	0.000000	0.000000			-1.894428	0.000000																			0.000000	1.653918			-0.277636	0.000000			-2.121046	0.000000			0.000000	0.000000	
 16	306.135090	103.605342					6.100309	0.000000		2203.216211										215.903583		6.072325		3.907226		59.187409	-0.186858	0.946509	0.000000	0.000000									-4.924288	0.000000	0.000000	0.000000			-1.683159	0.000000																			0.000000	2.843702			-0.264750	0.000000			-0.735257	0.000000			0.000000	0.000000	
 17	305.078128	103.605342					10.974331	0.000000		2203.959025										212.008560		6.337075		6.161962		58.699705	-0.248267	1.305229	0.000000	0.000000									-4.924288	0.000000	0.000000	0.000000			-0.876329	0.000000																			0.000000	3.895022			-0.264750	0.000000			-2.256123	0.000000			0.000000	0.000000	
 18	303.790340	102.615084					13.849187	0.000000		2203.244429										208.989178		6.682360		6.909119		58.216019	-0.227212	1.515000	0.000000	0.990257									-2.965285	0.000000	0.000000	0.000000			0.000000	0.581037																			0.000000	3.019382			-0.345285	0.000000			-0.749344	0.000000			0.000000	0.000000	
 19	302.556066	100.861804					15.666682	0.000000		2201.896724										206.545868		7.092074		6.906667		57.736319	-0.280725	1.515000	0.000000	1.753280									-1.931613	0.000000	0.000000	0.000000			0.000000	1.214188																			0.000000	2.443310			-0.409714	0.000000			0.000000	0.000000			0.000000	0.000000	
 20	301.289332	99.680750					16.900442	0.000000		2200.200720										204.505810		7.542055		6.904215		57.260572	-0.248267	1.515000	0.000000	1.181055									-1.362853	0.000000	0.000000	0.000000			0.000000	1.562569																			0.000000	2.040058			-0.449981	0.000000			0.000000	0.000000			0.000000	0.000000	
 21	299.995404	97.426894					17.583614	0.000000		2198.173796										204.505810		8.032304		6.901764		56.788745	-0.221071	1.515000	0.000000	2.253856									-0.822432	0.000000	0.000000	0.000000			0.000000	1.893591																			0.000000	0.000000			-0.490249	0.000000			0.000000	0.000000			0.000000	0.000000	
 22	300.257707	96.781488					17.928993	0.024371		2195.943536										203.159344		8.551546		6.899314		56.320806	-0.262303	0.000000	0.000000	0.645407									-0.490268	0.000000	-0.024371	0.000000			0.000000	2.097050																			0.000000	1.346466			-0.519242	0.000000			0.000000	0.000000			0.000000	0.000000	
 23	300.289270	96.781488					18.040939	0.099915		2193.572171										202.006440		9.090116		6.896864		55.856722	-0.135976	0.104413	0.000000	0.000000									-0.259681	0.000000	-0.075746	0.000000			0.000000	2.238291																			0.000000	1.152904			-0.538570	0.000000			0.000000	0.000000			0.000000	0.000000	
 24	300.412964	96.781488					17.961472	0.166656		2191.084268										201.125199		9.648015		6.894416		55.396463	-0.123695	0.000000	0.000000	0.000000									-0.069190	0.000000	-0.071655	0.004091			0.000000	2.354972																			0.000000	0.881240			-0.557899	0.000000			0.000000	0.000000			0.000000	0.000000	
 25	300.784048	96.781488					16.626018	0.178872		2187.826790										201.322450		10.210745		6.891968		54.939996	-0.371084	0.000000	0.000000	0.000000									0.000000	1.187452	-0.013590	0.000000			0.000000	3.124699																			-0.197250	0.000000			-0.562731	0.000000			0.000000	0.000000			0.000000	0.000000	
 26	300.976170	96.781488					15.215748	0.187302		2184.516942										201.735311		10.778308		6.889522		54.487290	-0.192121	0.000000	0.000000	0.000000									0.000000	1.273271	-0.009904	0.000000			0.000000	3.177265																			-0.412861	0.000000			-0.567563	0.000000			0.000000	0.000000			0.000000	0.000000	
 27	301.171800	96.781488					13.699826	0.190626		2181.135462										202.118455		11.347482		6.887076		54.995167	-0.195631	0.000000	0.000000	0.000000									0.000000	1.390544	-0.004867	0.000000			0.000000	3.249098																			-0.383144	0.000000			-0.569174	0.000000			0.000000	0.000000			-0.956852	0.000000	
