Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1	281.120256	48.713553			0.000000		0.756258			5993.197476									3228.976664	114.724496		397.818152		97.098686		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	8.372617					-1.854356	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	5.575125			0.000000	0.000000	
 2	281.157472	48.213489			0.000000		0.000000			5994.537439									3230.881894	114.724496		397.818152		81.624116		0.000000	-0.037216	0.000000	0.000000	0.500064					0.000000	0.000000			0.000000	0.750026					-1.703150	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 3	281.194689	48.213489			0.000000		0.000000			5995.746423									3232.787123	114.394286		397.818152		66.155039		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-1.572253	0.000000																	-1.905230	0.000000	0.000000	0.330210			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 4	281.231905	48.200532			0.000000		0.000000			5996.940110									3234.692353	114.394286		397.818152		50.691454		0.000000	-0.037216	0.000000	0.000000	0.012957					0.000000	0.000000			0.000000	0.000000					-1.557030	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 5	281.269121	48.200532			0.000000		0.000000			5998.170578									3236.597583	114.394286		397.818152		36.092679		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-1.593882	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	14.580780			0.000000	0.000000	
 6	281.327373	46.662008			0.000000		0.000000			5999.421609									3238.502813	114.394286		397.818152		20.639766		0.000000	-0.058252	0.000000	0.000000	1.538523					0.000000	0.000000			0.000000	0.000000					-1.614521	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 7	281.401806	43.076948			0.000000		0.000000			6000.675273									3240.408043	113.988310		397.818152		5.192339		0.000000	-0.074433	0.000000	0.000000	3.585061					0.000000	0.000000			0.000000	0.000000					-1.617228	0.000000																	-1.905230	0.000000	0.000000	0.405976			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 8	281.456821	39.043294			0.000000		0.000000			6002.182895									3242.313272	113.988310		397.818152		1.648180		0.000000	-0.055015	0.000000	0.000000	4.033654					0.000000	0.000000			0.000000	0.000000					-1.871263	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	3.542315			0.000000	0.000000	
 9	281.518309	39.043294			0.000000		0.000000			6004.293927									3244.218502	113.988310		397.818152		24.018658		0.000000	-0.061488	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-2.474764	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			-22.371063	0.000000			0.000000	0.000000	
 10	281.560379	39.043294			0.000000		0.000000			6006.977193									3246.123732	113.018120		397.818152		9.557368		0.000000	-0.042071	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-3.047126	0.000000																	-1.905230	0.000000	0.000000	0.970190			0.000000	0.000000			0.000000	14.452763			0.000000	0.000000	
 11	281.602450	38.914376			0.000000		0.000000			6010.322312									3248.028962	113.018120		397.818152		-0.000000		0.000000	-0.042071	0.000000	0.000000	0.128918					0.000000	0.000000			0.000000	0.000000					-3.709142	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	9.553975			0.000000	0.000000	
 12	281.646139	41.751676			0.000000		0.000000			6014.169915									3249.934192	112.784768		397.818152		34.401770		0.000000	-0.043689	0.000000	-2.837300	0.000000					0.000000	0.000000			0.000000	0.000000					-4.211828	0.000000																	-1.905230	0.000000	0.000000	0.233352			0.000000	0.000000			-34.401770	0.000000			0.000000	0.000000	
 13	281.689828	43.695269			0.000000		0.000000			6018.225684									3251.839421	112.814174		397.818152		78.291903		0.000000	-0.043689	0.000000	-1.943593	0.000000					0.000000	0.000000			0.000000	0.000000					-4.420227	0.000000																	-1.905230	0.000000	-0.029406	0.000000			0.000000	0.000000			-43.902346	0.000000			0.000000	0.000000	
 14	281.733516	43.695269			0.000000		0.000000			6022.104970									3253.744651	112.814174		397.818152		99.439003		0.000000	-0.043689	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-4.243991	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			-21.174894	0.000000			0.000000	0.000000	
 15	281.777205	43.695269			0.000000		0.000000			6025.194445									3255.649881	112.480817		397.818152		117.044350		0.000000	-0.043689	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-3.454414	0.000000																	-1.905230	0.000000	0.000000	0.333358			0.000000	0.000000			-17.640647	0.000000			0.000000	0.000000	
 16	281.932543	44.531237			0.000000		0.000000			6027.584864									3257.555111	112.014113		397.818152		117.002799		0.000000	-0.155338	0.000000	-0.835968	0.000000					0.000000	0.000000			0.000000	0.000000					-2.755546	0.000000																	-1.905230	0.000000	0.000000	0.466704			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 17	282.136423	46.017164			0.000000		0.000000			6029.746465									3259.460341	111.547409		397.818152		116.961263		0.000000	-0.203881	0.000000	-1.485927	0.000000					0.000000	0.000000			0.000000	0.000000					-2.526872	0.000000																	-1.905230	0.000000	0.000000	0.466704			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 18	282.358103	46.594807			0.000000		0.000000			6031.677906									3261.365570	111.870824		397.818152		116.919742		0.000000	-0.221680	0.000000	-0.577643	0.000000					0.000000	0.000000			0.000000	0.000000					-2.296844	0.000000																	-1.905230	0.000000	-0.323415	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 19	282.689814	47.233443			0.000000		0.000000			6033.579776									3263.270800	112.782282		397.818152		116.878235		0.000000	-0.331711	0.000000	-0.638636	0.000000					0.000000	0.000000			0.000000	0.000000					-2.267389	0.000000																	-1.905230	0.000000	-0.911458	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 20	282.892077	49.089103			0.000000		0.000000			6035.538360									3265.176030	114.061264		397.818152		116.836743		0.000000	-0.202263	0.000000	-1.855660	0.000000					0.000000	0.000000			0.000000	0.000000					-2.324219	0.000000																	-1.905230	0.000000	-1.278982	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 21	283.100812	50.717480			0.000000		0.000000			6037.515120									3267.081260	115.707769		397.818152		116.795266		0.000000	-0.208735	0.000000	-1.628377	0.000000					0.000000	0.000000			0.000000	0.000000					-2.342513	0.000000																	-1.905230	0.000000	-1.646505	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 22	283.180098	51.770155			0.000000		0.458800			6039.462997									3268.986490	117.618891		397.818152		116.753804		0.000000	-0.079287	0.000000	-1.052674	0.000000					0.000000	0.000000			-0.458800	0.000000					-2.313751	0.000000																	-1.905230	0.000000	-1.911122	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 23	283.230260	51.770155			0.000000		4.914920			6041.367796									3270.891719	119.706425		397.818152		112.891797		0.000000	-0.050161	0.000000	0.000000	0.000000					0.000000	0.000000			-4.459901	0.000000					-2.270790	0.000000																	-1.905230	0.000000	-2.087534	0.000000			0.000000	0.000000			0.000000	3.820559			0.000000	0.000000	
 24	283.267476	51.770155			0.000000		9.204721			6043.196365									3272.796949	121.970370		397.818152		102.710273		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			-4.330300	0.000000					-2.194676	0.000000																	-1.905230	0.000000	-2.263945	0.000000			0.000000	0.000000			0.000000	10.141448			0.000000	0.000000	
 25	283.304692	51.770155			0.000000		0.756258			6044.684503									3274.702179	121.970370		397.818152		97.098686		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	8.372617					-1.854356	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	5.575125			0.000000	0.000000	
 26	283.341909	51.270090			0.000000		0.000000			6046.021346									3276.607409	121.970370		397.818152		81.624116		0.000000	-0.037216	0.000000	0.000000	0.500064					0.000000	0.000000			0.000000	0.750026					-1.703150	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 27	283.379125	51.270090			0.000000		0.000000			6047.227210									3278.512639	121.640160		397.818152		66.155039		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-1.572253	0.000000																	-1.905230	0.000000	0.000000	0.330210			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 28	283.416341	51.257133			0.000000		0.000000			6048.417778									3280.417868	121.640160		397.818152		50.691454		0.000000	-0.037216	0.000000	0.000000	0.012957					0.000000	0.000000			0.000000	0.000000					-1.557030	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 29	283.453558	51.257133			0.000000		0.000000			6049.645126									3282.323098	121.640160		397.818152		36.092679		0.000000	-0.037216	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-1.593882	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	14.580780			0.000000	0.000000	
 30	283.511809	49.718609			0.000000		0.000000			6050.893038									3284.228328	121.640160		397.818152		20.639766		0.000000	-0.058252	0.000000	0.000000	1.538523					0.000000	0.000000			0.000000	0.000000					-1.614521	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 31	283.586242	46.133549			0.000000		0.000000			6052.143582									3286.133558	121.234184		397.818152		5.192339		0.000000	-0.074433	0.000000	0.000000	3.585061					0.000000	0.000000			0.000000	0.000000					-1.617228	0.000000																	-1.905230	0.000000	0.000000	0.405976			0.000000	0.000000			0.000000	15.440100			0.000000	0.000000	
 32	283.641257	42.099895			0.000000		0.000000			6053.648085									3288.038788	121.234184		397.818152		1.648180		0.000000	-0.055015	0.000000	0.000000	4.033654					0.000000	0.000000			0.000000	0.000000					-1.871263	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			0.000000	3.542315			0.000000	0.000000	
 33	283.702745	42.099895			0.000000		0.000000			6055.755998									3289.944017	121.234184		397.818152		24.018658		0.000000	-0.061488	0.000000	0.000000	0.000000					0.000000	0.000000			0.000000	0.000000					-2.474764	0.000000																	-1.905230	0.000000	0.000000	0.000000			0.000000	0.000000			-22.371063	0.000000			0.000000	0.000000	
