Time	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_MOLTEN_SALT	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_MOLTEN_SALT_in	TS_MOLTEN_SALT_out	TS_COLD_in	TS_COLD_out	
 1	323.044747	155.377197					72.608790			20204.001385										370.571432		330.814523		0.000000		78.389908	-0.039204	0.000000	0.000000	50.213770									0.000000	5.026033					0.000000	27.652725																			-7.603403	0.000000			-3.595825	0.000000			0.000000	-0.000000			0.000000	0.000000	
 2	323.085063	107.147787					65.999580			20174.545876										378.543307		334.452066		0.000000		77.743975	-0.040317	0.000000	0.000000	48.229410									0.000000	6.010914					0.000000	28.231147																			-7.971876	0.000000			-3.637543	0.000000			0.000000	0.000000			0.000000	0.000000	
 3	323.115926	95.733414					58.455565			20144.511155										386.638007		338.103514		0.000000		77.103365	-0.030863	0.000000	0.000000	11.414373									0.000000	7.000178					0.000000	28.812143																			-8.094700	0.000000			-3.651448	0.000000			0.000000	0.000000			0.000000	0.000000	
 4	323.137614	84.749203					49.910814			20113.854011										393.381640		341.601999		0.000000		76.468033	-0.021688	0.000000	0.000000	10.984211									0.000000	8.063078					0.000000	29.436386																			-6.743633	0.000000			-3.498485	0.000000			0.000000	0.000000			0.000000	0.000000	
 5	323.196003	72.323761					40.140829			20082.437793										397.668791		344.822369		0.000000		75.837937	-0.058390	0.000000	0.000000	12.425441									0.000000	9.358720					0.000000	30.197319																			-4.287152	0.000000			-3.220370	0.000000			0.000000	0.000000			0.000000	0.000000	
 6	323.241881	55.498975					29.228905			20050.305535										395.845208		347.375262		0.000000		75.213032	-0.045877	0.000000	0.000000	16.824787									0.000000	10.581164					0.000000	30.915262																			0.000000	1.823584			-2.552893	0.000000			0.000000	0.000000			0.000000	0.000000	
 7	323.283310	28.968996					17.188395			20017.459597										383.577425		348.885226		0.000000		74.593277	-0.041429	0.000000	0.000000	26.529978									0.000000	11.799663					0.000000	31.630889																			0.000000	12.267783			-1.509964	0.000000			0.000000	0.000000			0.000000	0.000000	
 8	323.317231	0.000000					4.806599			19984.356944										374.094792		350.673307		0.000000		73.978628	-0.033922	0.000000	0.000000	28.968996									0.000000	12.240164					0.000000	31.889596																			0.000000	9.482633			-1.788082	0.000000			0.000000	0.000000			0.000000	0.000000	
 9	323.347538	0.000000					0.000000			19955.645301										366.004674		352.600442		0.000000		73.369044	-0.030307	0.000000	0.000000	0.000000									0.000000	4.766993					0.000000	27.500590																			0.000000	8.090118			-1.927134	0.000000			0.000000	0.000000			0.000000	0.000000	
 10	323.379235	37.459175					6.023741			19933.272814										366.004674		354.318985		0.000000		72.764483	-0.031697	0.000000	-37.459175	0.000000									-6.023741	0.000000					0.000000	21.163175																			0.000000	0.000000			-1.718543	0.000000			0.000000	0.000000			0.000000	0.000000	
 11	323.395918	91.527697					20.153465			19915.691490										386.144356		355.759423		76.761250		88.017276	-0.016683	0.000000	-54.068522	0.000000									-14.179360	0.000000					0.000000	16.373367																			-20.139682	0.000000			-1.440438	0.000000			-76.761250	0.000000			-15.852372	0.000000	
 12	323.436513	145.596218					39.773611			19901.404145										403.829391		356.977361		73.718748		87.292013	-0.040595	0.000000	-54.068522	0.000000									-19.786211	0.000000					0.000000	13.080455																			-17.685035	0.000000			-1.217939	0.000000			0.000000	3.015252			0.000000	0.000000	
 13	323.498795	185.829461					61.893063			19888.680459										421.440856		358.417799		86.887169		86.572727	-0.062282	0.000000	-40.233243	0.000000									-22.447186	0.000000					0.000000	11.517660																			-17.611464	0.000000			-1.440438	0.000000			-13.194591	0.000000			0.000000	0.000000	
 14	323.530214	213.413180					82.702918			19875.295462										421.440856		359.830421		102.092463		85.859368	-0.031419	0.000000	-27.583719	0.000000									-21.319855	0.000000					0.000000	12.179743																			0.000000	0.000000			-1.412622	0.000000			-15.236139	0.000000			0.000000	0.000000	
 15	323.581374	213.413180					95.293506			19857.184793										414.267249		360.964926		102.092463		85.151887	-0.051160	0.000000	0.000000	0.000000									-13.272060	0.000000					0.000000	16.906226																			0.000000	7.173607			-1.134505	0.000000			-0.036243	0.000000			0.000000	0.000000	
 16	323.616686	207.935634					97.266187			19832.900238										397.125424		361.988181		52.505662		84.450235	-0.035312	0.000000	0.000000	5.477546									-2.757899	0.000000					0.000000	23.081209																			0.000000	17.141825			-1.023255	0.000000			0.000000	49.550558			0.000000	0.000000	
 17	323.664788	207.935634					95.706497			19806.552135										379.983599		363.011436		0.000000		83.754365	-0.048102	0.000000	0.000000	0.000000									0.000000	0.758217					0.000000	25.146230																			0.000000	17.141825			-1.023255	0.000000			0.000000	52.487023			0.000000	0.000000	
 18	323.695095	207.935634					93.070898			19779.566197										369.804590		364.729980		0.000000		83.064229	-0.030307	0.000000	0.000000	0.000000									0.000000	1.846977					0.000000	25.785660																			0.000000	10.179009			-1.718543	0.000000			0.000000	0.000000			0.000000	0.000000	
 19	323.742641	207.935634					90.029228			19752.330653										365.195880		367.004758		0.000000		82.379780	-0.047546	0.000000	0.000000	0.000000									0.000000	2.274767					0.000000	26.036902																			0.000000	4.608710			-2.274778	0.000000			0.000000	-0.000000			0.000000	0.000000	
 20	323.790187	207.935634					86.904796			19725.033435										364.068578		369.627180		0.000000		81.700970	-0.047546	0.000000	0.000000	0.000000									0.000000	2.382591					0.000000	26.100227																			0.000000	1.127302			-2.622422	0.000000			-0.000000	0.000000			0.000000	0.000000	
 21	323.829947	207.935634					83.970476			19697.834403										366.144898		372.597247		0.000000		81.027754	-0.039760	0.000000	0.000000	0.000000									0.000000	2.218225					0.000000	26.003695																			-2.076321	0.000000			-2.970066	0.000000			0.000000	0.000000			0.000000	0.000000	
 22	323.879717	207.935634					81.345235			19670.804342										370.432050		375.817616		0.000000		80.360086	-0.049770	0.000000	0.000000	0.000000									0.000000	1.933324					0.000000	25.836372																			-4.287152	0.000000			-3.220370	0.000000			-0.000000	0.000000			0.000000	0.000000	
 23	323.916419	205.590966					79.346494			19644.131159										376.193093		379.204855		0.000000		79.697919	-0.036702	0.000000	0.000000	2.344667									0.000000	1.328457					0.000000	25.481133																			-5.761043	0.000000			-3.387239	0.000000			0.000000	0.000000			0.000000	0.000000	
 24	323.982316	205.590966					78.279849			19617.997341										386.740092		382.758963		0.000000		79.041208	-0.065897	0.000000	0.000000	0.000000									0.000000	0.412829					0.000000	24.943383																			-10.546999	0.000000			-3.554108	0.000000			0.000000	0.000000			0.000000	0.000000	
 25	324.007062	224.045146					129.853283			19622.775547										408.479963		382.758963		0.000000		78.389908	-0.024746	0.000000	-18.454180	0.000000									-52.218460	0.000000					-5.967056	0.000000																			-21.739871	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 26	324.051271	259.408895					128.783292			19625.577252										430.588306		382.758963		0.000000		77.743975	-0.044209	0.000000	-35.363749	0.000000									0.000000	0.000000					-3.990846	0.000000																			-22.108343	0.000000			0.000000	0.000000			0.000000	0.000000			0.000000	0.000000	
 27	324.076573	276.356009					174.134734			19626.945218										452.819473		378.700215		0.000000		77.103365	-0.025302	0.000000	-38.159880	21.212766									-46.412617	0.000000					-2.557275	0.000000																			-22.231167	0.000000			0.000000	4.058749			0.000000	0.000000			0.000000	0.000000	
 28	324.099651	276.356009					172.699864			19627.567356										431.791101		382.198700		0.000000		76.468033	-0.023078	0.000000	0.000000	0.000000									0.000000	0.000000					-1.811531	0.000000																			-66.552196	87.580568			-3.498485	0.000000			0.000000	-0.000000			0.000000	0.000000	
 29	324.122451	288.617187					171.276817			19627.996648										441.827981		369.991218		0.000000		75.837937	-0.022800	0.000000	-12.261178	0.000000									0.000000	0.000000					-1.618723	0.000000																			-81.110938	71.074058			0.000000	12.207482			0.000000	0.000000			0.000000	0.000000	
 30	324.152758	308.840726					214.900069			19628.555140										454.356048		372.544111		0.000000		75.213032	-0.030307	0.000000	-20.223539	0.000000									-45.034573	0.000000					-1.747948	0.000000																			-12.528067	0.000000			-2.552893	0.000000			0.000000	0.000000			0.000000	0.000000	
 31	324.169997	274.726619					213.129292			19629.243080										457.672331		358.626223		0.000000		74.593277	-0.017239	0.000000	-16.277233	50.391341									0.000000	0.000000					-1.877430	0.000000																			-3.316283	0.000000			0.000000	13.917888			0.000000	0.000000			0.000000	0.000000	
 32	324.196411	304.341089					211.373107			19631.265441										463.445116		344.986453		0.000000		73.978628	-0.026414	0.000000	-29.614470	0.000000									0.000000	0.000000					-3.211894	0.000000																			-5.772785	0.000000			0.000000	13.639770			0.000000	0.000000			0.000000	0.000000	
 33	324.230332	232.245497					209.631393			19636.611226										463.445116		346.913588		0.000000		73.369044	-0.033922	0.000000	0.000000	72.095592									0.000000	0.000000					-6.535439	0.000000																			0.000000	0.000000			-1.927134	0.000000			0.000000	-0.000000			0.000000	0.000000	
 34	324.263420	286.314018					207.904030			19646.008214										468.603697		348.632131		46.668018		88.748564	-0.033087	0.000000	-54.068522	0.000000									0.000000	0.000000					-10.586967	0.000000																			-5.158581	0.000000			-1.718543	0.000000			-46.668018	0.000000			-15.984080	0.000000	
 35	324.278156	286.314018					206.190901			19658.968866										428.181425		350.072568		0.000000		88.017276	-0.014736	0.000000	0.000000	0.000000									0.000000	0.000000					-14.151200	0.000000																			-57.463238	97.885510			-1.440438	0.000000			0.000000	46.651451			0.000000	0.000000	
 36	324.338214	285.745590					274.796737			19674.366755										428.918365		351.290507		45.007134		87.292013	-0.060058	0.000000	-30.653471	31.221899									-70.304850	0.000000					-16.589222	0.000000																			-0.736940	0.000000			-1.217939	0.000000			-45.007134	0.000000			0.000000	0.000000	
 37	324.376028	327.938423					272.532412			19690.666996										431.620549		352.730945		44.991156		86.572727	-0.037814	0.000000	-42.192833	0.000000									0.000000	0.000000					-17.492508	0.000000																			-2.702184	0.000000			-1.440438	0.000000			0.000000	0.000000			0.000000	0.000000	
 38	324.411618	359.000000					270.286745			19706.405589										434.077051		338.715715		102.092463		85.859368	-0.035590	0.000000	-31.061577	0.000000									0.000000	0.000000					-16.931848	0.000000																			-2.456502	0.000000			0.000000	14.015229			-57.117279	0.000000			0.000000	0.000000	
 39	324.445540	359.000000					221.740814			19720.174483										434.077051		324.422368		102.092463		85.151887	-0.033922	0.000000	-30.897075	30.897075									0.000000	46.318769					-14.963102	0.000000																			0.000000	0.000000			0.000000	14.293347			-0.036243	0.000000			0.000000	0.000000	
 40	324.495032	353.889844					219.913669			19730.418724										427.086597		324.422368		102.092463		84.450235	-0.049492	0.000000	0.000000	5.110156									0.000000	0.000000					-11.439284	0.000000																			0.000000	6.990454			0.000000	0.000000			-0.036243	0.000000			0.000000	0.000000	
 41	324.552865	318.863871					218.101581			19737.706909										416.419087		310.017772		102.056220		83.754365	-0.057833	0.000000	-15.886447	50.912420									0.000000	0.000000					-8.483849	0.000000																			-71.407818	82.075328			0.000000	14.404596			0.000000	0.000000			0.000000	0.000000	
 42	324.658801	318.863871					139.250836			19743.903708										421.577668		311.736315		25.258740		83.064229	-0.105935	0.000000	0.000000	0.000000									0.000000	77.053588					-7.392904	0.000000																			-5.158581	0.000000			-1.718543	0.000000			0.000000	76.761250			0.000000	0.000000	
 43	324.695225	282.629447					138.103409			19749.435474										422.703819		314.011094		25.249773		82.379780	-0.036424	0.000000	-15.368557	51.602981									0.000000	0.000000					-6.728246	0.000000																			-76.934921	75.808771			-2.274778	0.000000			0.000000	0.000000			0.000000	0.000000	
 44	324.721361	282.629447					57.768955			19754.373038										427.105973		301.205664		25.240809		81.700970	-0.026136	0.000000	0.000000	0.000000									0.000000	79.196482					-6.134379	0.000000																			-78.470222	74.068067			0.000000	12.805429			0.000000	0.000000			0.000000	0.000000	
 45	324.744995	236.215632					109.023122			19758.856214										443.318762		288.747879		25.231849		81.027754	-0.023634	0.000000	-11.006107	57.419921									-51.730184	0.000000					-5.680291	0.000000																			-16.212788	0.000000			0.000000	12.457785			0.000000	0.000000			0.000000	0.000000	
 46	324.765292	195.169686					159.699794			19763.247991										461.742381		291.968249		25.222892		80.360086	-0.020297	0.000000	0.000000	41.045946									-51.575022	0.000000					-5.589164	0.000000																			-18.423619	0.000000			-3.220370	0.000000			0.000000	0.000000			0.000000	0.000000	
 47	324.783921	205.590966					158.383868			19767.877873										439.665689		279.927636		25.213937		79.697919	-0.018629	0.000000	-35.363188	24.941908									0.000000	0.000000					-5.827535	0.000000																			-66.060901	88.137592			0.000000	12.040613			0.000000	0.000000			0.000000	0.000000	
 48	324.800882	205.590966					78.279849			19773.047799										434.593514		268.053892		0.000000		79.041208	-0.016961	0.000000	0.000000	0.000000									0.000000	78.798935					-6.367859	0.000000																			-74.030074	79.102249			0.000000	11.873744			0.000000	25.204986			0.000000	0.000000	
 49	324.850930	237.471611					94.967379			19757.328062										442.196917		271.649718		0.000000		78.389908	-0.050048	0.000000	-31.880645	0.000000									-17.332556	0.000000					0.000000	14.521490																			-7.603403	0.000000			-3.595825	0.000000			0.000000	0.000000			0.000000	0.000000	
 50	324.909598	269.105535					111.314467			19741.490092										450.168793		275.287260		0.000000		77.743975	-0.058668	0.000000	-31.633924	0.000000									-17.129619	0.000000					0.000000	14.640676																			-7.971876	0.000000			-3.637543	0.000000			0.000000	0.000000			0.000000	0.000000	
 51	324.965207	281.735819					127.371255			19725.561699										458.263492		278.938709		0.000000		77.103365	-0.055609	0.000000	-12.630284	0.000000									-16.974019	0.000000					0.000000	14.732060																			-8.094700	0.000000			-3.651448	0.000000			0.000000	0.000000			0.000000	0.000000	
 52	325.028601	284.328318					142.997685			19709.459225										465.007125		282.437194		0.000000		76.468033	-0.063394	0.000000	-2.592500	0.000000									-16.675969	0.000000					0.000000	14.907105																			-6.743633	0.000000			-3.498485	0.000000			0.000000	0.000000			0.000000	0.000000	
 53	325.105064	284.328318					157.890486			19693.002487										469.294277		285.657563		0.000000		75.837937	-0.076463	0.000000	0.000000	0.000000									-16.071102	0.000000					0.000000	15.262344																			-4.287152	0.000000			-3.220370	0.000000			0.000000	0.000000			0.000000	0.000000	
 54	325.177355	284.328318					172.194210			19676.272853										469.294277		288.210457		0.000000		75.213032	-0.072292	0.000000	0.000000	0.000000									-15.604741	0.000000					0.000000	15.536239																			0.000000	0.000000			-2.552893	0.000000			0.000000	0.000000			0.000000	0.000000	
 55	325.238247	284.328318					180.674191			19659.287842										457.026494		289.720421		0.000000		74.593277	-0.060892	0.000000	0.000000	0.000000									-9.898862	0.000000					0.000000	15.792629																			0.000000	12.267783			-1.509964	0.000000			0.000000	0.000000			0.000000	0.000000	
 56	325.289130	284.328318					193.415672			19644.133085										447.543861		291.508502		0.000000		73.978628	-0.050882	0.000000	0.000000	0.000000									-14.230236	0.000000					0.000000	13.963404																			0.000000	9.482633			-1.788082	0.000000			0.000000	-0.000000			0.000000	0.000000	
 57	325.335563	284.328318					215.772075			19632.307682										447.543861		293.435637		8.368158		73.369044	-0.046434	0.000000	0.000000	0.000000									-23.950148	0.000000					0.000000	10.634968																			0.000000	0.000000			-1.927134	0.000000			-8.368158	0.000000			0.000000	0.000000	
 58	325.380885	284.328318					242.816944			19623.344731										447.543861		295.154180		22.422470		72.764483	-0.045321	0.000000	0.000000	0.000000									-28.822831	0.000000					0.000000	7.773233																			0.000000	0.000000			-1.718543	0.000000			-14.057282	0.000000			0.000000	0.000000	
 59	325.425094	284.328318					274.140399			19617.026023										447.543861		296.594618		39.712302		72.164904	-0.044209	0.000000	0.000000	0.000000									-33.324266	0.000000					0.000000	5.129533																			0.000000	0.000000			-1.440438	0.000000			-17.297793	0.000000			0.000000	0.000000	
 60	325.472084	284.328318					308.168718			19612.447855										447.543861		297.812556		56.768490		71.570265	-0.046990	0.000000	0.000000	0.000000									-36.287236	0.000000					0.000000	3.389376																			0.000000	0.000000			-1.217939	0.000000			-17.070286	0.000000			0.000000	0.000000	
 61	325.509620	284.328318					343.709329			19608.922810										447.543861		299.252994		79.637541		86.572727	-0.037536	0.000000	0.000000	0.000000									-38.079921	0.000000					0.000000	2.336530																			0.000000	0.000000			-1.440438	0.000000			-22.889204	0.000000			-15.592201	0.000000	
 62	325.544653	284.328318					379.151694			19605.512274										441.840373		300.665616		102.092463		85.859368	-0.035034	0.000000	0.000000	0.000000									-38.274530	0.000000					0.000000	2.222236																			0.000000	5.703488			-1.412622	0.000000			-22.483193	0.000000			0.000000	0.000000	
 63	325.578853	284.328318					393.778758			19600.551763										425.812632		301.800121		102.092463		85.151887	-0.034200	0.000000	0.000000	0.000000									-17.751274	0.000000					0.000000	3.772417																			0.000000	16.027741			-1.134505	0.000000			-0.036243	0.000000			0.000000	0.000000	
 64	324.852735	284.328318					371.706443			19591.387889										408.670807		302.823376		102.092463		84.450235	-0.068121	0.794239	0.000000	0.000000									0.000000	18.827578					0.000000	7.976080																			0.000000	17.141825			-1.023255	0.000000			-0.036243	0.000000			0.000000	0.000000	
 65	323.430042	284.328318					302.828640			19578.228903										391.528982		303.846631		102.092463		83.754365	-0.087306	1.510000	0.000000	0.000000									0.000000	65.814941					0.000000	11.971748																			0.000000	17.141825			-1.023255	0.000000			-0.036243	0.000000			0.000000	0.000000	
 66	322.005958	284.328318					218.401946			19563.583858										381.349973		305.565175		102.056220		83.064229	-0.085916	1.510000	0.000000	0.000000									0.000000	81.931386					0.000000	13.458604																			0.000000	10.179009			-1.718543	0.000000			0.000000	0.000000			0.000000	0.000000	
 67	320.587157	284.328318					126.021798			19547.820954										376.741263		307.839953		102.019990		82.379780	-0.091199	1.510000	0.000000	0.000000									-3.932087	94.512603					0.000000	14.577350																			0.000000	4.608710			-2.274778	0.000000			0.000000	0.000000			0.000000	0.000000	
